image_name,detected_fruits_for_disease,avg_composite_disease_index,max_composite_disease_index,median_composite_disease_index,low_disease_fruits,mild_disease_fruits,moderate_disease_fruits,high_disease_fruits,avg_dark_spot_pct,avg_brown_lesion_pct,avg_black_patch_pct,avg_yellow_discoloration_pct,avg_edge_texture_score,moderate_or_high_disease_fruits,moderate_or_high_disease_pct,high_disease_pct,disease_loss_factor,disease_loss_pct
-172-_jpg.rf.a5d4823d0f6b372f38cfaa94957b8d55.jpg,8,67.86424154138786,88.1875,66.88531964536641,0,0,3,5,58.59903046992517,11.57556773785011,48.53543121052903,11.032358400309906,5.087625348151252,8,100.0,62.5,0.4,40.0
-173-_jpg.rf.9e80597d1fa631076a84683843d98e87.jpg,2,77.44353193991267,87.89668927004388,77.44353193991267,0,0,0,2,53.66416593372065,17.39181358792675,39.398391320120524,36.934862561726234,3.34510716507826,2,100.0,100.0,0.4,40.0
-174-_jpg.rf.736d69f90f0281d05d08d8afc7b6ca32.jpg,3,63.67092389028522,74.959388185654,62.12661580843399,0,0,1,2,74.18396141641252,5.482933030401384,71.08398016338178,4.496814132890083,3.2107377662613565,3,100.0,66.66666666666666,0.4,40.0
-175-_jpg.rf.4295f0cd40cd9a17433c423a491b1960.jpg,9,73.5238580948655,87.0,69.81395348837209,0,0,1,8,51.21534039253638,42.94567111681253,9.291107116433013,51.331024269968246,0.7457560248859096,9,100.0,88.88888888888889,0.4,40.0
-176-_jpg.rf.f1f16be80594c95b9aed4d7a6aaa1b1d.jpg,3,75.98578065390338,88.25816326530612,80.26576576576576,0,0,1,2,37.391002400991304,26.93953345636,11.084225563573908,59.30693662117081,2.5340408233820315,3,100.0,66.66666666666666,0.4,40.0
-177-_jpg.rf.bea7608680df4a4482333d85fa1ecfa0.jpg,10,81.9775676539875,95.35521367521368,87.3936878046589,0,0,0,10,62.43334246460116,50.61038319054454,14.094575513761518,42.88339369435557,5.731375808551272,10,100.0,100.0,0.4,40.0
-178-_jpg.rf.d804668f580594e68820026c37faa8e1.jpg,5,86.20743144108522,89.59775280898876,88.79591836734694,0,0,0,5,60.48434808173979,49.5296582858129,12.383933422761675,63.465936188073,6.5302643664721245,5,100.0,100.0,0.4,40.0
-179-_jpg.rf.08fcce497c367661622f4b106ee5ace8.jpg,6,86.67878170656427,90.5403329065301,87.00114919025691,0,0,0,6,62.90907748703447,49.00408614879609,16.719101669532325,35.10805255212521,5.791307137559348,6,100.0,100.0,0.4,40.0
-18-_jpg.rf.8c11e55269fd1d3612ff0bd404d844cb.jpg,2,51.81288727612257,52.26213818860878,51.81288727612257,0,0,2,0,31.263777072600604,0.2884615384615385,31.189476373299904,0.1342203548085901,5.662519669872611,2,100.0,0.0,0.25,25.0
-180-_jpg.rf.9c34c1a32e536bda89e1ca4f3d30357f.jpg,7,79.21128713949406,88.71958762886598,87.10210210210211,0,0,1,6,45.44091748300501,19.414026381536537,29.031608403087805,26.058251826171904,4.50098612185491,7,100.0,85.71428571428571,0.4,40.0
-183-_jpg.rf.7bfebc49715e7dc074a86f7901cf1129.jpg,5,89.7694557428069,95.43594441899526,89.875851231011,0,0,0,5,66.45955593311712,50.521280116261245,18.4775188035589,57.24787230824413,9.422102246784487,5,100.0,100.0,0.4,40.0
-185-_jpg.rf.322e2de7c1d3b8b01015136d5e558e26.jpg,2,74.7822319223593,74.82942110967588,74.7822319223593,0,0,0,2,19.403809892540906,7.080105506122164,12.379538230836614,62.21146565340588,3.945615465703658,2,100.0,100.0,0.4,40.0
-186-_jpg.rf.82b7f3891b4011cb495a2bd03787bf67.jpg,1,86.27137119908204,86.27137119908204,86.27137119908204,0,0,0,1,62.709278673134094,52.38616804881865,10.945079017368174,20.25895790956032,2.573932092004381,1,100.0,100.0,0.4,40.0
-187-_jpg.rf.dc91c45c8e86f7a24b645e8d473fb4ed.jpg,5,79.95103230265612,87.64923582164961,87.58863287250384,0,0,0,5,43.35376405235035,22.572598919725582,23.094752705496617,36.08677233686601,2.554712830567836,5,100.0,100.0,0.4,40.0
-189-_jpg.rf.1fa28c51211150aef70468506dbf3a55.jpg,5,90.12951952374429,97.73291925465838,95.25393258426966,0,0,0,5,37.62383815674869,18.724087901704973,21.944743333423634,55.172398475212695,12.664060840098944,5,100.0,100.0,0.4,40.0
-19-_jpg.rf.0c38a81e46c327511503b4fda6be0f01.jpg,4,76.96721366704645,88.14009661835749,77.59547698678134,0,0,0,4,48.806818413841825,29.755224816679664,21.163290281810347,23.43610774212781,5.582628654325979,4,100.0,100.0,0.4,40.0
-190-_jpg.rf.3ff09b199570186884b3353bda6de24c.jpg,10,84.84667811795889,89.50147492625369,88.85550082101807,0,0,0,10,71.31805241812103,36.33049276565596,38.97696041460769,28.552317285939182,3.37696371514557,10,100.0,100.0,0.4,40.0
-191-_jpg.rf.d58241c9a431ab68a511f9478e2cd3b5.jpg,4,62.35608983716311,82.57894736842105,58.013493707071646,0,0,3,1,57.50492619679842,13.94653324101278,44.85219233960224,7.985840579003444,4.646221599751369,4,100.0,25.0,0.4,40.0
-192-_jpg.rf.a7bb13c9dfa6d5b1bdca366fd29d86bf.jpg,4,59.52945504635848,80.44430217669654,53.80823666759893,0,0,3,1,68.79088925217953,14.29818026350803,57.199684400650355,4.068336757882742,2.470012874618825,4,100.0,25.0,0.25,25.0
-193-_jpg.rf.10ca52c7f47fa33f3640dc9b82052380.jpg,1,68.59785423603404,68.59785423603404,68.59785423603404,0,0,0,1,18.00221975582686,0.6770255271920089,17.40288568257492,47.458379578246394,18.66814650388457,1,100.0,100.0,0.4,40.0
-194-_jpg.rf.62932a839b546d57626c3df7330289cf.jpg,9,58.044208975343395,68.60651629072682,56.15271488333981,0,0,6,3,48.77546119627066,2.675824442399199,46.8214349555673,6.807189152547293,3.777072555903816,9,100.0,33.33333333333333,0.25,25.0
-195-_jpg.rf.f8a9d71e8cabd6ef74cca10b513a442a.jpg,8,66.13826050108739,85.04802410065568,62.22345354698629,0,0,2,6,38.250507204149045,5.243456054580284,33.78741685122727,13.326187498753193,5.895615133729293,8,100.0,75.0,0.4,40.0
-196-_jpg.rf.077734a7967237ae513f4f6d85e3fe24.jpg,7,67.72668817859083,88.82280319535222,66.09853101357119,0,0,2,5,46.13335319492195,9.811080165580455,37.22026599648408,32.74796040634666,4.931363063816155,7,100.0,71.42857142857143,0.4,40.0
-197-_jpg.rf.7464e0f4c815db09179ad62162988c13.jpg,9,62.92266637831548,82.75358759880287,57.70319634703196,0,0,5,4,70.1843083929413,4.649951409214981,66.2524482313416,8.663223642737568,2.665421811420055,9,100.0,44.44444444444444,0.4,40.0
-198-_jpg.rf.3125a3fb70b3e54db25b7c76d8c1d63e.jpg,5,82.05113639851737,89.19263089851326,78.55288461538461,0,0,0,5,63.92050086914802,28.720940307125897,38.114801372397814,20.552084183888887,3.5958923890702756,5,100.0,100.0,0.4,40.0
-199-_jpg.rf.097e60cfea321c1e9e28971f33db1b76.jpg,8,62.64334467850745,80.35121951219512,60.08814228619716,0,0,4,4,22.158034207158764,4.457092150069365,17.918265094403207,49.20380489306274,4.442530624885946,8,100.0,50.0,0.4,40.0
-2-_jpg.rf.c4a858e7cd855ba8cebc89520ddda2b0.jpg,9,83.61904743905883,93.79792269556049,84.37922627830885,0,0,0,9,83.55183235019564,64.60581669230595,23.472089482085973,10.360343297442743,7.7888470567650625,9,100.0,100.0,0.4,40.0
